Car Make,Car Model,Dealer or Individual,Price,Year,Location,Mileage,Doors,Color,Transmission,VIN#,Engine,Description,Web link
Toyota,Rav4,Dealer,22903,2015,"2115 W Liberty Ave, Pittsburgh, PA 15216",62722,4,Barcelona Red Metallic Exterior,Automatic,2T3DFREV0FW291533,2.5L 4-Cylinder Gas Engine,"[NAVIGATION PACKAGE], [BLIND SPOT MONITORING], [BACKUP CAMERA], 4 Projector w/AHB Headlamp, Automatic temperature control, Electronic Stability Control, Exterior Parking Camera Rear, Heated door mirrors, Heated front seats, Lane Change Assist, Navigation System, Power Liftgate, Power moonroof, Radio: Premium Display Audio w/Nav/Entune/JBL, Technology Package, Telescoping steering wheel, Wheels: 18"" x 7.5J Alloy ALM.
This vehicle is presented by Rohrich Lexus Luxury Pre-Owned Vehicles in Pittsburgh, PA- we are not only car people, but car advocates! We typically work best by appointment, so if you are considering this vehicle please give us a call or submit an inquiry at the portal on this page. Why? There is actually a chance this car may already be sold, or securely stored an off-site location. If the photos are not to your expectation, we are able to send you a personalized video of the car! We are minutes from the downtown area, and easily accessible from the Parkway, Route 51, Route 28, 279, and 79! We are your luxury dealership of choice for those in the greater Pittsburgh, West Virginia, Ohio, and Maryland areas. If you are located outside of our local area, we are able to ship the vehicle to your doorstep. However, this service is an additional fee and varies by location. Payment is required upfront and all aspects of the transaction must be handled in advance. Inquire within to start your buying process, we sell hundreds of vehicles out-of-state every year! When you purchase this Pre-Owned Vehicle from ROHRICH LEXUS on West Liberty Avenue, you'll receive the ROHRICH ADVANTAGE included in the purchase price. This includes: FREE Lifetime Oil & Filter Servicing // FREE Lifetime PA State Inspections // Complimentary Car Washes During Service Visits // A complimentary service loaner provided free of charge when your vehicle is in for servicing! // Most importantly, a 72 Hours/300 Mile Return Policy if you are not pleased with your vehicle purchase!
WE ARE ONE OF THE ORIGINAL LEXUS DEALERS IN AMERICA AND WE HAVE BEEN LOCALLY OWNED BY THE ROHRICH FAMILY SINCE 1938.",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=656436010&location=&zip=15201&listingTypes=used&makeCodeList=TOYOTA&modelCodeList=RAV4&state=PA&city=Pittsburgh&dma=&searchRadius=50&isNewSearch=false&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D15201%26listingTypes%3Dused%26makeCodeList%3DTOYOTA%26modelCodeList%3DRAV4&clickType=listing
Toyota,Rav4,Dealer,27935,2019,"7401 McKnight Rd, Pittsburgh, PA 15237",32304,4,Magnetic Gray Metallic Exterior,Automatic,2T3F1RFV0KC034955,2.5L 4-Cylinder Gas Engine,"Recent Arrival! Priced below KBB Fair Purchase Price! Certified. Magnetic Gray Metallic 2019 Toyota RAV4 LE BLUETOOTH, TOYOTA CERTIFIED, RAV4 LE, 4D Sport Utility, 2.5L 4-Cylinder DOHC Dual VVT-i, 8-Speed Automatic, AWD, Magnetic Gray Metallic, Cloth. AWD 8-Speed Automatic 2.5L 4-Cylinder DOHC Dual VVT-i
25/33 City/Highway MPG
Toyota Certified Used Vehicles Details:
* Roadside Assistance
* Powertrain Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from TCUV purchase date
* Limited Comprehensive Warranty: 12 Month/12,000 Mile (whichever comes first) from certified purchase date. Roadside Assistance for 7 Year / 100,000 Mile
* Warranty Deductible: $0
* Limited Warranty: 12 Month/12,000 Mile (whichever comes first) from TCUV purchase date
* Vehicle History
* Transferable Warranty
* 160 Point Inspection
Awards:
* 2019 KBB.com 10 Favorite New-for-2019 Cars * 2019 KBB.com 10 Best SUVs Under $30,000 * 2019 KBB.com Best Resale Value Awards * 2019 KBB.com Brand Image Awards",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=656042716&location=&zip=15201&listingTypes=used&makeCodeList=TOYOTA&modelCodeList=RAV4&state=PA&city=Pittsburgh&dma=&searchRadius=50&isNewSearch=false&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D15201%26listingTypes%3Dused%26makeCodeList%3DTOYOTA%26modelCodeList%3DRAV4&clickType=listing
Toyota,Rav4,Dealer,29500,2019,"2020 West Liberty Avenue, Pittsburgh, PA 15226",25728,4,Blue Flame Exterior,Automatic,JTMP1RFV1KD514129,2.5L 4-Cylinder Gas Engine,"Recent Arrival! SUNROOF/MOONROOF, CERTIFIED, CLEAN CARFAX, AWD/4WD/4X4, ONE OWNER, LOCAL TRADE, NEW CAR TRADE, NON SMOKER, 4 NEW TIRES, SERVICED HERE, CarPlay, Bluetooth, 17"" x 7.0J Alloy Wheels, 6 Speakers, AM/FM radio, Auto High-beam Headlights, Automatic temperature control, Axle Ratio: 3.177, Bumpers: body-color, Delay-off headlights, Dual front impact airbags, Dual front side impact airbags, Emergency communication system: Entune Safety Connect, Exterior Parking Camera Rear, Fabric Seat Trim, Front anti-roll bar, Front Bucket Seats, Front Center Armrest, Front dual zone A/C, Front fog lights, Front reading lights, Fully automatic headlights, Heated door mirrors, Illuminated entry, Knee airbag, Low tire pressure warning, Occupant sensing airbag, Outside temperature display, Power door mirrors, Power moonroof, Radio data system, Radio: Entune 3.0 Audio, Rear window wiper, Remote keyless entry, Roof rack: CROSS BARS, Split folding rear seat, Spoiler, Steering wheel mounted audio controls, Telescoping steering wheel, Tilt steering wheel, Turn signal indicator mirrors, Variably intermittent wipers. Priced below KBB Fair Purchase Price! Clean CARFAX. Certified. Toyota Certified Used Vehicles Details:
* Limited Comprehensive Warranty: 12 Month/12,000 Mile (whichever comes first) from certified purchase date. Roadside Assistance for 7 Year / 100,000 Mile
* Transferable Warranty
* 160 Point Inspection
* Roadside Assistance
* Powertrain Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from TCUV purchase date
* Limited Warranty: 12 Month/12,000 Mile (whichever comes first) from TCUV purchase date
* Warranty Deductible: $0
* Vehicle History
When you buy or lease a vehicle from Rohrich, you'll receive the Rohrich Advantage - Lifetime Complimentary Oil & Filter Changes - Lifetime Complimentary State Inspections - Complimentary Car Washes During Service Visits - Complimentary Loaner Provided to S",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=656503611&location=&zip=15201&listingTypes=used&makeCodeList=TOYOTA&modelCodeList=RAV4&state=PA&city=Pittsburgh&dma=&searchRadius=50&isNewSearch=false&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D15201%26listingTypes%3Dused%26makeCodeList%3DTOYOTA%26modelCodeList%3DRAV4&clickType=listing
Toyota,Camry,Dealer,28900,2020,"Pittsburgh, PA",41369,4,White,Automatic, 4T1G11AK6LU386949, 2.5L I4 16V PDI DOHC,"Convenience
Adaptive Cruise Control
Entertainment
Apple CarPlay/Android Auto
Bluetooth
USB Port
Exterior
Alloy Wheels
Safety
Automatic Emergency Braking
Backup Camera
Brake Assist
Lane Departure Warning
Stability Control
Seating
Leather Seats",https://www.cars.com/vehicledetail/6059fea8-f11d-4dfb-996d-8a8b4c00246e/
Toyota,Rav4,Dealer,26499,2017,"9545 PERRY HWY, PITTSBURGH, PA 15237",55456,4,Black Currant Metallic Exterior,Automatic,2T3DFREV6HW551811,2.5L 4-Cylinder Gas Engine,"Baierl Subaru is very proud to offer this fantastic-looking 2017 Toyota RAV4 in Black Currant Metallic. This vehicle comes with the following features; AWD, Black w/SofTex Seat Trim, ABS brakes, Active Cruise Control, Alloy wheels, Compass, Electronic Stability Control, Front dual zone A/C, Heated door mirrors, Heated front seats, Heated Front Sport Seats, Illuminated entry, Low tire pressure warning, Power Liftgate, Power moonroof, Remote keyless entry, Traction control.
Odometer is 5298 miles below market average! 22/29 City/Highway MPG Priced below KBB Fair Purchase Price!
Awards:
* 2017 KBB.com 10 Best SUVs Under $25,000 * 2017 KBB.com Best Resale Value Awards * 2017 KBB.com 10 Most Awarded Brands
Please stop by and check out our vast inventory of Pre-Owned cars and trucks. We would be honored to have you as a Baierl customer and a part of our family. Here at Baierl we are Driven to be Better. Our Subaru dealership has been serving the Wexford area for years, along with nearby communities such as Pittsburgh and Cranberry Township. In the process of doing so, we_??ve formed strong and long-lasting relationships with local customers and businesses across the region. We pride ourselves on the connections we_??ve made and the valued place we_??ve earned in the community. Selling cars is one thing, but it wouldn_??t happen without building trusting relationships from the ground up first. We strive to do our part and support events and initiatives across the local community. Baierl Subaru is here for you. The safety and the well-being of our guests and employees is the #1 priority. We want you to feel confident when servicing with us; therefore, we would like to update you on our temporary action plan amid this time period. Baierl Subaru is now offering vehicle pick up and drop off for service. We will pick up your vehicle, perform the necessary maintenance, and the return the vehicle upon completion. We sanitize vehicle surfaces between drives and follow all CDC guidelines. Our Team is here and ready to assist with all of your needs. *Plus tax, title & license. Doc Fee of $422 not included in pricing. On Approved Credit. We are conveniently located at 9545 Perry Hwy Pittsburgh PA 15237. You can also reach Baierl Subaru at 888-678-2630. www.baierlsubaru.com. The entire staff at Baierl Subaru looks forward to serving you! Some of our Pre-Owned vehicles may be subject to unrepaired safety recalls. Check for a vehicle_??s unrepaired recalls by VIN at http://vinrcl.safercar.gov/vin/",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=654202913&location=&zip=15201&listingTypes=used&makeCodeList=TOYOTA&modelCodeList=RAV4&state=PA&city=Pittsburgh&dma=&searchRadius=50&isNewSearch=false&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D15201%26listingTypes%3Dused%26makeCodeList%3DTOYOTA%26modelCodeList%3DRAV4&clickType=listing
Toyota,Corolla,Dealer,18200,2017,"Pittsburgh, PA",51906,4, Classic Silver Metallic,Automatic, 5YFBURHE4HP652591, 1.8L I4 16V MPFI DOHC,"Convenience
Adaptive Cruise Control
Entertainment
Bluetooth
USB Port
Safety
Backup Camera
Brake Assist
Lane Departure Warning
Stability Control",https://www.cars.com/vehicledetail/dbc6953d-db24-49ae-a027-3962090aa730/
Toyota,Corolla,Dealer,16590,2016,"Pittsburgh, PA",89008,4,Black,Automatic, 5YFBURHE2GP408937, 1.8L I4 16V MPFI DOHC,"Entertainment
Bluetooth
USB Port
Safety
Brake Assist
LED Headlights
Stability Control",https://www.cars.com/vehicledetail/5ed23533-765e-4278-9512-e7890153c9a1/
Toyota,Rav4,Dealer,24990,2016,"Bridgeville, PA",58721,4,Silver,Automatic,2T3YFREV8GW242034,"4-Cyl, VVT, 2.5L",,https://www.carvana.com/vehicle/2320217#inspection-150-point
Toyota,Rav4,Dealer,19590,2014,"Bridgeville,PA",90621,4,black,Automatic,2T3WFREV1EW106543,"4-Cyl, 2.5L","2014 TOYOTA RAV4
 XLE SPORT UTILITY 4D",https://www.carvana.com/vehicle/2471279
Toyota,Rav4,Dealer,21590,2015,Bridgeville,91498,4,Red,Automatic,2T3DFREV0FW305267,"4-Cyl, 2.5L","2015 TOYOTA RAV4
LIMITED SPORT UTILITY 4D",https://www.carvana.com/vehicle/2449609
Toyota,Camry,Dealer,19998,2014,"5601 Urbana Pike Frederick, MD 21704",81000,4,white,Automatic,4T4BF1FK5ER388768,"4-cyl, Gas, 2.5L","New Tires
Replaced 4 tires to meet our standards
The Basics
Rear View Camera, Bluetooth Technology, Cloth Seats, Cruise Control",https://www.carmax.com/car/23090281
Toyota,Camry,Dealer,17998,2011,"Rochester, NY ",81000,4,grey,Automatic,4T4BF3EK4BR108069,"4-cyl, Gas, 2.5L","Single Owner
Reported by AutoCheck¨. View History Report 
Low Miles Per Year
Less than 9,000 miles per year",https://www.carmax.com/car/23240808
Toyota,Camry,Dealer,19998,2015,"Cincinnati, OH",77000,4,grey,Automatic,4T1BF1FK4FU076565,"4-cyl, Gas, 2.5L","New Pair of Tires
Replaced 2 tires to meet our standards
Well-Equipped
Leatherette & Cloth, Rear View Camera, Bluetooth Technology, Alloy Wheels",https://www.carmax.com/car/23118620
Toyota,Corolla,Dealer,22623,2022,North Huntingdon,0,4,silver,Automatic,JTDEPMAE2N3030044 ,1.8L I4 DOHC 16V,"Cochran Toyota is delighted to offer this terrific-looking 2022 Toyota Corolla LE in 01f7silver Beautifully equipped with All-Weather Floor Liner Package (TMS) (All-Weather Floor Liners), 4-Wheel Disc Brakes, 6 Speakers, ABS brakes, Air Conditioning, AM/FM radio: SiriusXM, Apple CarPlay/Android Auto, Auto High-beam Headlights, Automatic temperature control, Body Side Moldings (TMS), Brake assist, Bumpers: body-color, Delay-off headlights, Door Edge Guards (TMS), Driver door bin, Driver vanity mirror, Dual front impact airbags, Dual front side impact airbags, Electronic Stability Control, Emergency communication system: Safety Connect with 1-year trial, Exterior Parking Camera Rear, Four wheel independent suspension, Front anti-roll bar, Front Bucket Seats, Front Center Armrest, Front reading lights, Fully automatic headlights, Illuminated entry, Knee airbag, Low tire pressure warning, Occupant sensing airbag, Outside temperature display, Overhead airbag, Panic alarm, Passenger door bin, Passenger vanity mirror, Power door mirrors, Power steering, Power windows, Preferred Owners Portfolio (TMS), Premium Fabric Seat Trim, Quick Charge Cable (TMS), Radio data system, Radio: Audio, Rear anti-roll bar, Rear seat center armrest, Rear side impact airbag, Rear window defroster, Remote keyless entry, Security system, Speed control, Split folding rear seat, Steering wheel mounted audio controls, Tachometer, Telescoping steering wheel, Tilt steering wheel, Traction control, Trip computer, Variably intermittent wipers, and Wheels: 16"" Wide Vent Steel!
",https://www.cochrantoyota.com/inventory/new-2022-toyota-corolla-le-fwd-4-jtdepmae2n3030044/?Store=COCHTOYOTA&gclid=Cj0KCQjw94WZBhDtARIsAKxWG-_cg4eCIDo9n9754JUqs-4sI3SLL5OIOsixdPEB2DA9FvgwGcF8duQaAsfZEALw_wcB&gclsrc=aw.ds
Toyota,Corolla,Dealer,22998,2018,"Columbus, OH",50000,4,blue,Automatic,5YFBURHE6JP827235,"4-cyl, Gas, 1.8L","New Pair of Tires
Replaced 2 tires to meet our standards
Loaded
Automated Cruise Control, Lane Departure Warning",https://www.carmax.com/car/22936639
Toyota,Corolla,Dealer,23998,2017,"West Carrollton, OH",10000,4,white,Automatic,2T1BURHE9HC949100,,"4-cyl, Gas, 1.8L",https://www.carmax.com/car/23156314
Toyota,Corolla,Dealer,24998,2019,"Columbus, OH",38000,4,black,Automatic,JTNK4RBE9K3043050,"4-cyl, Gas, 1.8L","Single Owner
Reported by AutoCheck¨. View History Report 
Loaded
Automated Cruise Control, Apple CarPlay",https://www.carmax.com/car/22964898
Toyota,Camry,Dealer,33533,2023,San Jose,0,4,gray,Automatic, 4T1C11AK7PU725870,2.5L I-4 cyl,Camry LE Sedan,https://www.capitoltoyota.com/new/Toyota/2023-Toyota-Camry-san-jose-ca-d0d943610a0e0a92512a0125e7e07768.htm
Toyota,Camry,Dealer,29836,2018,,28,4,Galactic Aqua,Automatic," 4T1B61HK2JU50463822,278",2.5L I4 16V PDI DOHC,Black Leather. Certified. 2018 Camry XSE FWD 8-Speed Automatic 2.5L I4 DOHC 16V Odometer is 25405 miles below market average! 28/39 City/Highway MPG Certification Program Details: Toyota Certified Awards: 2018 KBB.com 10 Most Awarded Cars 2018 KBB.com Best Family Sedans 2018 KBB.com ,https://www.cars.com/vehicledetail/91459bed-497d-4288-98d8-cc79b07c684b/
Toyota,Camry,Dealer,24995,2020,"Victor, NY",61582,4,Black,Automatic, 4T1G11AK6LU931693,2.5L I4 16V PDI DOHC,"New Tires & Brakes!! Bluetooth, Backup Camera, Leather Interior, Power Driver Seat, Remote Keyless Entry, Paddle Shifters, Steering Wheel Mounted Audio Controls, USB Port, Alloy Wheels. This vehicle gets 39 miles per gallon on the highway!!!",https://www.cars.com/vehicledetail/70d6672f-36a3-4217-951c-b0e295f1a40e/
Toyota,Highlander,Dealer,24990,2016,Pittsburgh,87034,4,White,Automatic,5TDZKRFH8GS179267,19 City / 25 Hwy,"FEATURES
COMFORT AND CONVENIENCE
Power Door Locks
Power Windows
Air Conditioning
Cruise Control
Air Conditioning, Rear
Keyless Entry
Security System
Power Liftgate Release
ENTERTAINMENT AND INSTRUMENTATION
CD/MP3 (Single Disc)
AM/FM Entune Audio
Bluetooth Wireless
SAFETY AND SECURITY
Dual Air Bags
Backup Camera
Knee Air Bags
F&R Head Curtain Air Bags
WHEELS AND TIRES
Alloy Wheels
BRAKING AND TRACTION
Traction Control
Stability Control
ABS (4-Wheel)
Hill Start Assist
STEERING
Tilt Wheel
Power Steering
EXTERIOR
Fog Lights
Rear Spoiler
SEATS
Third Row Seat
Power Seat",https://www.carvana.com/vehicle/2489247
Toyota,Corolla,Dealer,21550,2022,Milpitas,0,4,black,Automatic,,5YFEPMAE5NP306305,White 2022 Toyota Corolla LE CVT FWD 30/38 City/Highway MPG ** ASK US ABOUT FREE DELIVERY (408) 240-1400 **,https://www.toyotamilpitas.com/inventory/New-2022-Toyota-Corolla-LE-5YFEPMAE5NP306305/
Toyota,Highlander,Dealer,42381,2019,,19384,4,Blizzard Pearl,Automatic,,3.5L 6-Cylinder Gas Engine,"019 Toyota Highlander SE CARFAX One-Owner. Clean CARFAX. Highlander SE, 4D Sport Utility, 3.5L V6, 8-Speed Automatic Electronic with ECT-i, AWD, Black w/Leather Seat Trim, ABS brakes, Active Cruise Control, Alloy wheels, Black Roof Rails, Carpet Cargo Mat, Carpet Floor Mats, Carpet Mat Package (TMS), Door Edge Guards, Electronic Stability Control, Front dual zone A/C, Heated door mirrors, Heated Front Bucket Seats, Heated front seats, Illuminated entry, Leather Seat Trim, LED Front Fog & Driving Lamp, Low tire pressure warning, Navigation System, Power Liftgate, Power moonroof, Remote keyless entry, SE Package, Traction control.
Odometer is 13230 miles below market average!
",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=656062104&makeCodeList=TOYOTA&modelCodeList=HIGHLANDER&city=Pittsburgh&state=PA&zip=15219&location=&searchRadius=50&isNewSearch=false&marketExtension=include&showAccelerateBanner=false&sortBy=relevance&numRecords=25&dma=&listingTypes=USED&referrer=%2Fcars-for-sale%2Ftoyota%2Fhighlander%2Fpittsburgh-pa-15219%3Fdma%3D%26searchRadius%3D50%26location%3D%26isNewSearch%3Dfalse%26marketExtension%3Dinclude%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25&clickType=alpha
Toyota,Corolla,Dealer,13990,2012,Bridgeville,105022,4,Black,Automatic,2T1BU4EE4CC913427,Immobilizer,"Front wheel drive
Cruise control
Multi-reflector halogen headlamps
Variable intermittent windshield wipers
Ventilated front disc/rear drum brakes
60/40 split fold-down rear seat
4-speed automatic transmission
Preferred Owner's Portfolio
1.8L 4-cyl DOHC 16-Valve Dual VVT-i
Color-Keyed Heated Power Outside Mirrors
Electric Power Steering (EPS)
Engine Immobilizer
LATCH (Lwr Anchors&Tethers for CHildren) for Outboard Rear Seating Positions Only
Star Safety System Includes: VSC, TRAC, Anti-lock Brake System, EBD, Brake Assist & Smart Stop Technology (SST)
Tire Pressure Monitor System (TPMS)
Air Conditioning with Air Filter
3-Point Seatbelts in All Seat Positions & Front Seatbelt Pretensioners
6 Airbags: Dr & Fr Pass Adv Airbag Sys, Dr & Fr Pass Seat-Mounted Side Airbags, Front & Rear Side Curtain Airbags
AM/FM/CD MP3/WMA Player, 6 Spkrs, Aux Jack, USB Port with iPod Conn, ASL, Hands-free & Phnbk Access via Bluetooth
Driver & Front Pass Active Headrests
Indep MacPherson Strut Front Suspension and Torsion Beam Rear Suspension
Power Door Locks and Power Windows
Remote Keyless Entry w/Lock,Unlock,Panic
12V Auxiliary Power Outlet
Fabric-Trimmed Fr Seats: 6-way Adj Dr. Seat,4-way Adj Pass Seat w/Seatback Pckt
Tilt/telescopic Steering Wheel with Metallic Accents and Audio Controls
16"" Steel Wheels with Wheel Covers and P205/55R16 89H Tires
Center Console with Storage Compartment",https://www.carvana.com/vehicle/2465905
